id,category,subcategory,subsubcategory,description,difficulty,tags
210a6c73-4894-4b9b-9f1f-bdd526e07645,Security & Cryptography,Network & System Penetration Testing,Exploit Simulation & Payload Delivery,"Compile the provided vulnerable network service and write a Python pwntools-based exploit to perform a buffer overflow with a ROP chain that spawns a shell, then connect to the service, deliver the payload, and retrieve the flag from /app/flag.txt.",,
c713c508-69b2-4562-8ac7-2f34b942909a,Security & Cryptography,Network & System Penetration Testing,Exploit Simulation & Payload Delivery,Exploit a misconfigured JWT verification flow vulnerable to HS/RS algorithm confusion by crafting a forged admin token to access a protected API and read /app/flag.txt. The task validates payload delivery by confirming elevated access and can be extended with a code/config hardening fix.,,
00b3990b-6ed1-404e-849d-60f2dac8f558,Security & Cryptography,Network & System Penetration Testing,Exploit Simulation & Payload Delivery,"Against a sandboxed Flask web app, identify a server-side template injection sink in a preview endpoint and craft an obfuscated Jinja2 payload that writes /tmp/mark_ssti.txt and exfiltrates http://127.0.0.1:8081/flag to /app/result.txt despite a naive WAF blocking common tokens. Success is validated by the presence of the marker file and the exact flag content.",,
3068fd20-41d2-4887-83b0-f3fc8269b153,Security & Cryptography,Network & System Penetration Testing,Exploit Simulation & Payload Delivery,"Assess a misconfigured Docker Engine API exposed on localhost by deploying a minimal containerized payload that mounts the host filesystem read-only to retrieve a designated secret. Copy the secret to /app and then cleanly remove all created containers, images, and networks to restore the environment.",,
f31bb7a0-1534-4009-ad1c-48a6d014b3d4,Security & Cryptography,Network & System Penetration Testing,Exploit Simulation & Payload Delivery,"Exploit a Shellshock vulnerability in a CGI-enabled web service by sending a crafted HTTP header that executes a controlled payload to create /app/pwned.txt and print the effective UID. Then harden the server (e.g., CGI config or shell update) and verify the payload no longer executes.",,
376fea5f-efb0-4884-8b4a-9a0a442ae325,Security & Cryptography,Network & System Penetration Testing,Exploit Simulation & Payload Delivery,"Exploit an unsafe YAML deserialization endpoint in a Python microservice that uses yaml.load on user input to achieve remote command execution. Craft and deliver a payload from the terminal that writes /tmp/pwn1, /tmp/pwn2, and /tmp/pwn3 and verifies their creation.",,
ef864d29-2387-47cd-a582-fea3aafd5cf3,Security & Cryptography,Network & System Penetration Testing,Port Scanning & Enumeration,"Scan node1 and node2 for open TCP and UDP ports using masscan or nmap, then perform service enumeration (nmap -sV/-sC plus banner grabs with netcat/curl) to capture service names, versions, HTTP titles, TLS certificate CNs, and SSH key fingerprints. Produce a deduplicated, host-and-port-sorted JSON report at /app/scan_results.json summarizing all discovered endpoints and metadata.",,
9bf447aa-010e-4323-92d9-f2983b1fa715,Security & Cryptography,Network & System Penetration Testing,Port Scanning & Enumeration,Design a command-line workflow that uses masscan for fast discovery and nmap (with select NSE scripts) for deep enumeration to build a complete inventory of open TCP/UDP ports and service metadata across a provided 172.20.0.0/24 sandbox network. The tool should fall back to netcat banner grabs when NSE is inconclusive and write a normalized JSON report to /app/scan.json plus a brief human summary to /app/REPORT.md.,,
9bd5a85f-cf0d-4a66-8cfb-4c4f0f5f3ff6,Security & Cryptography,Network & System Penetration Testing,Port Scanning & Enumeration,"Create a Bash script that reads CIDR ranges from /app/targets.txt and runs masscan at a user-defined rate to scan the top 500 TCP ports, then parses JSON output to launch nmap service/version scans with default NSE vulnerability scripts. Aggregate all findings into /app/scan_results.json and cross-reference discovered service versions against a provided /app/cve_db.json to generate /app/vulnerability_report.csv listing host, port, service, version, and matched CVEs.",,
e8611445-0649-4099-a8c3-70269a518c97,Security & Cryptography,Network & System Penetration Testing,Port Scanning & Enumeration,"Scan the provided lab subnet to discover an HTTP service on a non-standard TCP port, an SNMP agent on UDP 161, and a custom binary service on an unknown port. Use nmap (including relevant NSE scripts) and netcat/openssl to enumerate and write the HTTP title, SNMP sysName, and the custom service’s banner to /app/enum.txt.",,
f9adbd14-6587-400a-9039-19bf9f3b9bbf,Security & Cryptography,Network & System Penetration Testing,Port Scanning & Enumeration,"In a dual-stack (IPv4/IPv6) sandbox with multiple interfaces, perform comprehensive TCP/UDP scanning to enumerate open ports, service versions, and TLS SNI/ALPN-based virtual hosts using nmap, masscan, and netcat. Extract a port-knocking sequence from a discovered banner to temporarily expose a hidden management port and produce a structured report of all findings.",,
ae72954f-725c-4725-87a5-874f1685b48d,Security & Cryptography,Network & System Penetration Testing,Post-Exploitation & Persistence Analysis,"Investigate a compromised Linux host to enumerate and validate stealth persistence mechanisms (e.g., a malicious systemd drop-in, cron.d @reboot job, LD_PRELOAD via /etc/ld.so.preload, and an SSH authorized_keys forced-command backdoor), safely neutralize each, and produce a machine-readable report at /app/persistence_report.json. Ensure legitimate services and user access remain unaffected while removing only malicious artifacts.",,
5d87ce3d-b88c-46a3-9b14-de35c4827db4,Security & Cryptography,Network & System Penetration Testing,Post-Exploitation & Persistence Analysis,"Create a Python script that enumerates post-exploit persistence artifacts on a compromised Linux host—scanning systemd services and timers, system and user cron/at jobs, login/profile scripts, and loaded kernel modules—and generates /app/persistence_report.json with metadata (artifact path, type, schedule/trigger, owner) and mitigation recommendations. The script must then safely disable or remove each identified entry idempotently and log all actions to /app/persistence_audit.log.",,
17264c9a-6944-44c2-ad07-ab87728661cd,Security & Cryptography,Network & System Penetration Testing,Post-Exploitation & Persistence Analysis,"After an authorized compromise of a Linux host, enumerate and analyze multiple persistence footholds including a masqueraded systemd unit, an SSH authorized_keys entry with a forced-command, and a cron job carrying a base64-encoded payload. Decode each mechanism, map it to its on-disk artifacts and startup triggers, generate a JSON report with indicators of compromise, and disable the persistence so it does not survive reboot.",,
b8086ed9-8ca6-407b-a2ef-5f8b5c4dbe03,Security & Cryptography,Network & System Penetration Testing,Post-Exploitation & Persistence Analysis,"Analyze a compromised Linux host that employs layered persistence—a PATH-hijacked systemctl shim, a systemd service drop-in masquerading as a core daemon, an /etc/ld.so.preload hook, and a cron self-healer using immutable files—to identify, validate, and eradicate each mechanism. Produce a machine-readable IOC report (paths, hashes, service/timer names, environment changes) and a verification script that proves persistence does not return after service restarts.",,
c1a9bd92-ea63-4af5-b794-11d25daa865e,Security & Cryptography,Network & System Penetration Testing,Post-Exploitation & Persistence Analysis,"On a compromised Linux host, locate and neutralize multiple persistence mechanisms (a masqueraded systemd service, an LD_PRELOAD backdoor, and a cron-based beacon) without disrupting legitimate services, then produce /app/findings.json detailing each artifact, removal steps, and verification evidence. Confirm remediation by showing the backdoor no longer injects into sshd and that no malicious systemd timers or cron entries remain.",,
6571ffc6-83d0-4361-9290-9d42c69aa440,Security & Cryptography,Network & System Penetration Testing,Post-Exploitation & Persistence Analysis,"Identify all persistence mechanisms—including hidden cron jobs, tampered systemd unit files, and malicious PAM modules—in the provided compromised Linux sandbox, disable them, and regain a clean shell. Produce a markdown report listing each discovered artifact with its filesystem path, the commands used to neutralize it, and recommended remediation steps.",,
de8fa07d-73bb-4650-90b8-ddf4f297cad0,Security & Cryptography,Network & System Penetration Testing,Post-Exploitation & Persistence Analysis,"Design an idempotent Bash script that scans a Linux sandbox for seeded post-exploitation artifacts—malicious cron jobs, hidden systemd unit files, rc.local tweaks, and unauthorized SSH authorized_keys entries—and outputs a structured JSON report at /app/persistence_report.json listing each artifact’s type, path, and SHA256 hash. The script must only read from /app_target or container root and must not alter any system files.",,
3a261da6-d5a3-4651-bccc-dbdd7363e4c1,Security & Cryptography,Network & System Penetration Testing,Post-Exploitation & Persistence Analysis,"After a simulated compromise, build a CLI triage tool that hunts for stealthy Linux persistence (systemd timers/units, cron spools, SSH authorized_keys options, and /etc/ld.so.preload), disables any malicious entries safely, and emits a machine-readable remediation report. Validate by proving the planted persistence no longer triggers while legitimate services remain functional.",,
5802ae5e-0d61-4040-b3a6-3077b27f9674,Security & Cryptography,Network & System Penetration Testing,Privilege Escalation Simulation,"Starting from an unprivileged user, enumerate the host to discover a root cron job that uses tar against a writable directory and exploit tar’s wildcard/--checkpoint-action behavior to execute code as root and write a proof file. Then remediate by correcting permissions and hardening the backup command to use absolute paths and safe options so the escalation path is closed.",,
2c756166-4aa1-4d49-b153-1598ecdd2a6c,Security & Cryptography,Network & System Penetration Testing,Privilege Escalation Simulation,A sandboxed Linux host includes a misconfigured systemd service that executes a binary from a user-writable directory. Exploit this weakness to escalate to root and write the contents of /root/flag.txt to /app/output/flag.txt.,,
01bb3e61-4fe4-4fa6-9066-a05742744550,Security & Cryptography,Network & System Penetration Testing,Privilege Escalation Simulation,Provision a Docker sandbox with a misconfigured sudoers rule allowing passwordless execution of a root-owned backup script that uses an insecure TMPDIR and unvalidated PATH. Exploit these flaws to escalate privileges to root and read /root/root.txt.,,
4d86b51a-9dbe-4f6a-b564-b96e3eb2d7f3,Security & Cryptography,Network & System Penetration Testing,Privilege Escalation Simulation,"Simulate a scenario with a root-owned cron job executing scripts in /app/cron.hourly, where that directory is writable by the user; exploit this misconfiguration by injecting a malicious shell script to obtain root privileges and write the flag to /app/flag.txt.",,
ff6434e6-7e18-46cb-b5c6-8d0d09faea31,Security & Cryptography,Network & System Penetration Testing,Privilege Escalation Simulation,"Develop a Bash script that exploits an insecure root cron job writing logs to a world-writable /tmp path by atomically creating a symlink to overwrite /usr/local/bin/pwn with a root shell payload, then triggers the cron execution and runs the planted script to capture /root/flag.txt into /app/flag.txt.",,
1b195010-4674-43fb-b8bb-042072d62bbe,Security & Cryptography,Network & System Penetration Testing,TCP Idle Scan,"Develop a Python script that performs a TCP Idle scan by selecting an idle “zombie” host, verifying its predictable IPID sequence, then probing a target’s TCP port range and inferring open, closed, or filtered ports from IPID increments. The tool must output a JSON report listing each port’s status and the zombie host’s IPID data used to derive results.",,
b0a78975-16b7-4042-89d4-d384f4cdd1ea,Security & Cryptography,Secure Configuration & Hardening,Container & Cloud Hardening,"Harden a Docker Compose application by rewriting its services to run as non-root with read-only root filesystems, drop all capabilities (add back only what’s required), enable no-new-privileges, apply a strict seccomp profile, and set memory/PIDs limits. Validate that the app still functions while attempts to perform privileged actions (e.g., mounting, ptrace, writing to root-owned paths) fail within the containers.",,
7c5d6477-cfd6-43d9-a13e-c136b5c5460a,Security & Cryptography,Secure Configuration & Hardening,Container & Cloud Hardening,"Write an idempotent Bash script that hardens the Docker daemon by updating /etc/docker/daemon.json to enable user namespace remapping, set default read-only root filesystem, drop all capabilities except NET_BIND_SERVICE, and enforce seccomp and log rotation policies. The script must restart Docker, launch a test container to verify each setting, and generate a JSON compliance report.",,
8d1a4a32-1024-4878-9571-f8a460898b47,Security & Cryptography,Secure Configuration & Hardening,Container & Cloud Hardening,"Develop a CLI utility that audits Kubernetes manifests for insecure PodSecurity configurations—such as containers running as root, missing resource limits, or unbounded hostPath volumes—and produces a hardened YAML with enforced securityContext settings, generated NetworkPolicy templates, and admission annotations, then validates compliance via kubectl dry-run and kubeval.",,
bc088864-bba9-4acb-b17a-cfb161418236,Security & Cryptography,Secure Configuration & Hardening,Container & Cloud Hardening,"Harden a Dockerized service to run rootless with user-namespace remapping, read-only rootfs and tmpfs overlays, minimal capabilities (e.g., only NET_BIND_SERVICE), no-new-privileges, custom seccomp/AppArmor profiles, and strict ulimits/cgroup constraints while preserving functionality. Provide a docker-compose setup that blocks 169.254.169.254 and non-whitelisted egress, denies hostPath mounts and Docker socket access, and verifies the container cannot write outside its volume or invoke ptrace/keyctl/mount syscalls while health checks pass.",,
c5968513-3fec-4d40-aba6-b5b07dfeca7a,Security & Cryptography,Secure Configuration & Hardening,Container & Cloud Hardening,"Create a Bash tool that ingests a Docker Compose file and emits a hardened override by applying resource constraints, dropping all Linux capabilities, enforcing seccomp and AppArmor profiles, non-root user namespaces, and read-only service filesystems. Finally, run Docker Bench for Security and output the CIS compliance results as JSON to /app/compliance.json.",,
f820d943-7f9d-46eb-843c-df6ec9c3d40e,Security & Cryptography,Secure Configuration & Hardening,Container & Cloud Hardening,"Build a CLI that hardens a Docker Compose project by enforcing least-privilege defaults (non-root user, read-only filesystem, dropped capabilities, no-new-privileges, seccomp/AppArmor profiles, CPU/memory limits, and read-only mounts unless whitelisted) and rewrites compose.yaml in place. Provide a verification script that launches the stack and uses docker inspect to confirm each service satisfies the required constraints.",,
f3220ee1-693f-4deb-84c8-fbf2f158d320,Security & Cryptography,Secure Configuration & Hardening,Container & Cloud Hardening,"Harden a Docker Compose-based microservice by running containers as non-root, dropping unnecessary capabilities, enabling no-new-privileges, read-only root filesystems, strict seccomp/AppArmor profiles, and segmented networks with egress allowlists. Implement a policy-as-code linter (e.g., OPA/conftest) that validates the Compose file against these controls, and ensure the project passes the checks.",,
ea5a8641-894e-4d48-82c0-c224c5c66103,Security & Cryptography,Secure Configuration & Hardening,Filesystem & Permission Security,"Implement a non-interactive Bash script that scans /usr/local/bin for SUID and SGID executables, verifies each file’s SHA256 checksum against a provided whitelist manifest, and reports any mismatches in JSON format. The script must automatically strip unauthorized SUID/SGID bits and restore tampered binaries from a trusted reference directory under /app/reference.",,
ddb44dc5-3a47-46b5-af90-d34dc1843c51,Security & Cryptography,Secure Configuration & Hardening,Filesystem & Permission Security,"Identify and remediate a symlink race in a root-run log rotation script that compresses and moves files from /var/log/app, where an attacker can swap a log for a symlink to clobber or exfiltrate arbitrary files. Harden the rotation by rejecting symlinks/hardlinks and using O_NOFOLLOW-safe moves, then tighten permissions (logs 600, log dir 700) and emit a change report to /app/rotation_hardening_report.json.",,
809ebd0c-a14a-415e-a4f9-15dcf4dd0499,Security & Cryptography,Secure Configuration & Hardening,Filesystem & Permission Security,"Audit a multi-user workspace to detect world-readable secrets and symlink-based write-escape hazards in shared paths (e.g., /tmp and a build cache), then implement a fix script that enforces least-privilege permissions and blocks symlink traversal. The solution must harden SSH/GPG key directories and files, set sticky-bit and ownership on shared directories, and ensure artifact writes cannot escape the intended workspace.",,
6a17f0d5-f98b-472b-93f4-0fcd790433a1,Security & Cryptography,Secure Configuration & Hardening,Filesystem & Permission Security,"Audit a containerized service for insecure file permissions and symlink misuse: find world-readable secrets and an uploads directory that permits symlink-based writes, then harden by correcting ownership/modes, adding sticky bits where needed, and enforcing least-privilege with POSIX (default) ACLs for the service user. Demonstrate remediation by showing unprivileged users can no longer read the secrets or redirect writes via symlinks.",,
2594fba8-2553-4c25-a8f0-dad37a0bf0b5,Security & Cryptography,Secure Configuration & Hardening,Filesystem & Permission Security,"Implement a policy-driven filesystem hardener that reads a YAML policy of expected owners, groups, and modes for specified paths, then audits and enforces them while stripping unsafe SUID/SGID bits and setting sticky bits on designated temp directories. It must detect and refuse symlink/hardlink escapes, correct insecure world-readable/writable permissions on secrets, and emit a machine-readable before/after report of all changes and blocks.",,
f5feee22-f568-4735-8a34-028e59dede46,Security & Cryptography,Secure Configuration & Hardening,Filesystem & Permission Security,"Build a hardening utility that audits and remediates PATH hijacking and temp-dir permission issues: locate world-writable or non-root-owned directories in $PATH, detect user-writable shadow binaries preceding system utilities, and ensure /tmp and /var/tmp have the sticky bit. It must fix ownership/permissions or remove unsafe entries, reorder PATH safely, and emit a before/after compliance report proving that no PATH entry is writable by non-root and that core tools resolve to system binaries.",,
6b493f86-7ef0-465a-b526-72ff725db9b5,Security & Cryptography,Secure Configuration & Hardening,Network Security Configuration,"Implement host egress hardening using nftables: redirect all outbound TCP/80 to a local transparent proxy on 127.0.0.1:3128, allow only DNS and HTTPS to the Internet, block cloud metadata IP 169.254.169.254 and RFC1918 destinations, and set default-drop for everything else. Include a verification script that demonstrates allowed and blocked paths and writes a concise report to /app/firewall_report.txt.",,
11f4e2e0-c717-41ae-bf48-bf665632000a,Security & Cryptography,Secure Configuration & Hardening,Network Security Configuration,"Using nftables, implement a default-deny egress policy that only allows DNS to the system resolver and HTTPS to a domain whitelist managed as an IP set resolved from /app/allowed_domains.txt, with all other outbound connections rate-limited logged and dropped. Persist the rules in /etc/nftables.conf and provide /app/update_whitelist.sh to refresh the IP set so curl to allowed domains succeeds while others are blocked.",,
0367e0f0-195f-4a26-a0c6-0b7636a75548,Security & Cryptography,Secure Configuration & Hardening,Network Security Configuration,"Harden a Linux host with nftables by implementing a default-deny, stateful firewall that permits inbound HTTPS on 8443 to a sample service, rate-limits SSH (5/s, burst 10), blocks all IPv6, and enforces an egress allowlist (DNS/HTTPS) for both the host and a container bridge subnet. Provide a persistent ruleset and a verification script that proves container isolation, denied outbound ports, and rule survival after a ruleset reload.",,
e5d05e25-b0a9-4d95-b58a-e7b3c003a39a,Security & Cryptography,Secure Configuration & Hardening,Network Security Configuration,"Configure a stateful nftables firewall implementing a three-packet port-knocking sequence that temporarily opens SSH (port 22) for the knocking source IP, with automatic timeout and rate-limited logging of denied traffic. Provide idempotent scripts to install and persist the rules, and verify that incorrect sequences or scans never open the port and that access reverts after the timeout.",,
16602a21-e5e2-46da-bc5c-b55baa05f610,Security & Cryptography,Secure Configuration & Hardening,System & Service Hardening,"Given an insecure systemd unit file at /app/service/app.service, generate and install a hardened override file under /etc/systemd/system/app.service.d/ that enforces security directives (PrivateTmp=yes, ProtectSystem=full, ProtectHome=read-only, NoNewPrivileges=yes, CapabilityBoundingSet) and applies a basic seccomp syscall filter. Reload systemd, start the service, and write its active status (active/inactive) to /app/output/status.txt.",,
e3c0e7ee-576d-4a1a-9da3-164f29351603,Security & Cryptography,Secure Configuration & Hardening,System & Service Hardening,"Create a script that audits all installed systemd service unit files, applies sandboxing directives (NoNewPrivileges, PrivateTmp, ProtectSystem, ProtectHome, etc.) to essential services, disables or masks unused ones, and reloads the daemon. The tool must backup originals, validate service health post-hardening, and output a JSON compliance report with before/after settings.",,
36e735e5-9770-4cf3-b6e0-7c57c9e417d6,Security & Cryptography,Secure Configuration & Hardening,System & Service Hardening,"Develop a Python tool that profiles a specified systemd service at runtime (via strace or audit logs) to generate and compile a minimal AppArmor profile, applies and enforces it, and validates enforcement by detecting blocked operations during a controlled test run.",,
ac549346-ae38-4952-97f3-b46e9aaeec77,Security & Cryptography,Secure Configuration & Hardening,System & Service Hardening,"Develop an idempotent Bash script to apply CIS-level hardening to a mock LAMP stack under /app by securing Apache (enforcing TLS 1.2+, HSTS, disabling unused modules), tightening php.ini (disabling dangerous functions), removing default virtual hosts, and hardening systemd unit files with dropped capabilities and ProtectHome settings. The script must only modify files within /app, log each action with timestamps, and generate a concise summary report of all applied changes.",,
233ff48e-aaa7-4f55-9858-9ccdf299a659,Security & Cryptography,Secure Configuration & Hardening,System & Service Hardening,"Install and harden OpenSSH by creating a non-root deploy user, disabling root and password authentication, enforcing Ed25519 key-only access with modern Ciphers/MACs/KexAlgorithms, and restricting logins to that user via AllowUsers. Prove hardening by successfully logging in to localhost with the key while root/password logins fail, and write the final sshd_config and test results to /app/output.",,
44e2f808-ea81-4bfe-beb2-13fee514e751,Security & Cryptography,Secure Configuration & Hardening,System & Service Hardening,"Harden a provided systemd-managed file-sync service by applying systemd sandboxing and least-privilege features (DynamicUser, capability bounding, filesystem and network/address-family restrictions). Verify the service still syncs files while being unable to write outside /var/lib/sync, read /etc/shadow, spawn a shell, or bind to privileged ports.",,
0a4f53d5-2d78-4aea-a5d9-86741c119f0a,Security & Cryptography,Secure Configuration & Hardening,System & Service Hardening,"Harden a provided systemd unit for a demo HTTP service to enforce least privilege by using DynamicUser, dropping all capabilities, enabling NoNewPrivileges, sandboxing with ProtectSystem=strict/ProtectHome/PrivateTmp, restricting writable paths, and applying a strict SystemCallFilter. Demonstrate the service still functions on localhost while reads of /etc/shadow, execution of new binaries, and writes outside the allowed directory are denied, then output the final unit and a validation log to /app/result.",,
fb854a74-d297-40ec-bbd6-3e852bb11143,Security & Cryptography,Secure Configuration & Hardening,System & Service Hardening,"Harden a provided systemd service via a drop-in override that runs it as a dedicated user and applies systemd sandboxing (NoNewPrivileges, CapabilityBoundingSet, ProtectSystem=strict, PrivateTmp, ReadOnlyPaths, RestrictAddressFamilies, SystemCallFilter) while preserving its core UNIX-socket functionality. Tests confirm the service still works but cannot read /etc/shadow, write outside its working directory, bind TCP sockets, or retain elevated capabilities.",,
03ee2c89-29b3-482b-a8db-bed18f0d8726,Security & Cryptography,Secure Software Development,Input Validation & Sanitization,"Enhance the provided Node.js Express application by integrating a schema-driven validator to enforce strict type checks, length limits, and disallow prototype-polluting keys on all JSON bodies and query parameters. Supply a suite of malicious and edge-case payload tests verifying that the server rejects or sanitizes inputs correctly without any injection or object overwrite vulnerabilities, and outputs consistent error responses.",,
f7562c37-3310-4f8e-9324-47a8c01d5922,Security & Cryptography,Secure Software Development,Input Validation & Sanitization,"Given a vulnerable C HTTP server that builds SQL queries and file paths directly from user input, patch the code to implement prepared SQLite statements, whitelist allowed file paths, and add robust bounds checking on all buffers. Ensure the modified server compiles without warnings and passes provided tests for SQL injection and directory traversal prevention.",,
409e6daa-ca9e-4f52-a619-4d44bf1eaf9b,Security & Cryptography,Secure Software Development,Input Validation & Sanitization,"Refactor a FastAPI + SQLite microservice that currently builds SQL from query parameters to enforce strict validation and sanitization using parameterized queries and Pydantic validators (types, length limits, regex whitelists), returning 400s for disallowed input. Include a CLI verifier that exercises endpoints to prove SQLi payloads are neutralized while valid requests still return correct results.",,
83de18e0-3d54-4003-8b5b-50f2afff4717,Security & Cryptography,Secure Software Development,Secrets & Key Management in Codebases,"Identify hardcoded OAuth client secret and JWT signing key in a Node.js service, migrate them to Docker Compose secrets and a .env file with properly generated replacements, and refactor the code and compose config to consume them securely. Add a git pre-commit hook that blocks future secret leaks and demonstrate the app still authenticates and issues tokens using the rotated keys.",,
8122d9b8-7f4f-4b60-b194-60d7582bb0fe,Security & Cryptography,Secure Software Development,Secrets & Key Management in Codebases,"Create a Git-aware remediation tool that scans the working tree and full history for hardcoded credentials (provider patterns + entropy), migrates them to environment-driven config backed by a local dotenv/JSON store, and rewrites code to use lookups. The script must purge secrets from history, install a pre-commit hook to block future leaks, and emit a machine-readable report verifying no secrets remain and the app runs with injected env vars.",,
95470edd-95d0-4fec-bbde-b15970d9d8c4,Security & Cryptography,Secure Software Development,Secrets & Key Management in Codebases,"Develop a Bash script that scans the /app codebase for hardcoded AWS or GCP credentials and rotates compromised keys by generating new short-lived tokens via AWS CLI or gcloud. Store the new tokens in HashiCorp Vault, update source files to retrieve credentials from environment variables and configure the CI pipeline (e.g., GitHub Actions) to fetch secrets at build time, then remove all plaintext secrets from the repository.",,
2dc62600-01a3-4791-bad0-674b5afdcda0,Security & Cryptography,Secure Software Development,Secrets & Key Management in Codebases,"Scan the repository (including full Git history) to locate hardcoded secrets, rewrite history to purge them, and migrate the values into a SOPS-encrypted secrets.yaml secured with an AGE keypair while refactoring code to read from environment variables. Verify by showing the application runs using decrypted env at runtime and that a secret scanner reports no findings in the working tree or history with only the encrypted file tracked.",,
608d0c87-9c99-45d6-ab2e-c5611d5cd7cc,Security & Cryptography,Secure Software Development,Secrets & Key Management in Codebases,"Implement a CLI tool that scans a Git repo (current files and history) for hardcoded secrets matching configurable regexes, extracts them into a JSON vault file, and purges them from history using git-filter-repo. Replace all in-code occurrences with environment variable references, update config loaders, and run the provided test suite to ensure no plaintext secrets remain and secret-loading behavior still passes.",,
5ea054f6-817e-4bc9-9fae-82013d916060,Security & Cryptography,Secure Software Development,Secure Build & Dependency Management,"Implement a non-interactive Bash script that generates a CycloneDX SBOM for a Node.js project, scans its dependencies using npm audit and Snyk, then automatically upgrades any vulnerable packages to the nearest safe release and produces a deterministic JSON report of all detected CVEs and applied updates. The script must also verify each package’s integrity against the checksums in package-lock.json and exit with an error if any integrity mismatch or unresolved high-severity vulnerability remains.",,
1763391d-c61f-40c5-90e8-785c1d869801,Security & Cryptography,Secure Software Development,Secure Build & Dependency Management,"Create a Bash script that audits a Go module for known CVEs using go list -m -u all and go vulncheck, automatically updates dependencies to the lowest non-vulnerable versions, runs go mod tidy, then re-scans to ensure no vulnerabilities remain. Output a summary report detailing each upgrade, the CVEs resolved, and the final vulnerability status.",,
73967541-b97f-427d-aee0-20aa181df35d,Security & Cryptography,Secure Software Development,Secure Build & Dependency Management,"Implement a Bash pipeline that clones a given Git repository, generates a CycloneDX SBOM with syft, scans for high-severity CVEs using grype, auto-updates the dependency manifest to the nearest patched versions, rebuilds and runs the project’s tests, and produces a JSON report comparing baseline vs. remediated vulnerability counts along with the list of upgraded packages.",,
c65a805f-7ec5-4e44-b379-b38eb14d6fb6,Security & Cryptography,Secure Software Development,Secure Build & Dependency Management,"Implement a shell script that uses Syft to generate a CycloneDX SBOM for a Go project, scans for vulnerabilities with Grype, automatically bumps vulnerable module versions in go.mod and go.sum to the latest semver-compatible secure releases, rebuilds the binary, and outputs a summary report of patched modules and any remaining issues.",,
d4a60c04-6a87-4d94-8525-880e702bff61,Security & Cryptography,Secure Software Development,Secure Build & Dependency Management,"Implement a Bash script that generates a CycloneDX SBOM for a Python project using Syft, scans it with Grype against a provided severity policy to identify and filter high-risk CVEs, then pins safe dependency versions via pip-tools and regenerates requirements.txt. The script must output a JSON vulnerability report, the updated requirements.txt, and a Markdown compliance summary.",,
c7c4620f-ea56-4209-bf9b-0fac92fdbe6d,Security & Cryptography,Secure Software Development,Secure Build & Dependency Management,"Scan a Python + Node monorepo with pip-audit and npm audit, then apply minimal safe upgrades via constraints.txt and npm overrides to remove all High/Critical findings and regenerate lockfiles. Output a unified JSON diff of vulnerabilities before/after and enforce deterministic installs with pip --require-hashes and intact npm integrity fields.",,
06cea5da-8b17-4b73-80fe-6b55653f6142,Security & Cryptography,Secure Software Development,Secure Build & Dependency Management,"Audit a Python package that includes a Rust extension (built with maturin) using pip-audit and cargo-audit, then apply minimal semver-safe upgrades via constraints.txt and Cargo.toml updates/patches to eliminate all high/critical advisories without altering CLI behavior. Rebuild the wheel, regenerate lockfiles/SBOM, ensure tests pass, and write a JSON report of remediated CVEs to /app/vuln_report.json.",,
e0fc5d19-30d3-465b-ba21-49ea3115fef0,Security & Cryptography,Secure Software Development,Secure Build & Dependency Management,"Build a CLI that scans a monorepo’s Python (pip) and Node (npm) dependencies with OSV/pip-audit/npm audit, applies minimal non-breaking upgrades to eliminate high/critical CVEs, and regenerates lockfiles with hash/integrity pins. It must emit pre/post CycloneDX SBOMs, run the project tests to validate the upgrade, and fail the run if vulnerabilities persist or the build is not reproducible.",,
a5456293-28ab-45d6-86f7-096aa274701d,Security & Cryptography,Secure Software Development,Secure Build & Dependency Management,"In a polyglot monorepo (Python, Node.js, and Rust), audit dependencies with pip-audit, npm audit, and cargo audit, then apply the minimal safe upgrades and regenerate lockfiles with hashes. Emit a consolidated CycloneDX SBOM and JSON advisory report, wire a CI script to fail on new critical CVEs, and verify builds and tests still pass.",,
e59e701d-79ea-413f-af68-abce938090ea,Security & Cryptography,Secure Software Development,Static Code Analysis & Vulnerability Detection,"Create a Semgrep taint-mode rule pack that detects flows from Flask request inputs to sqlite3 query execution (SQL injection) and to filesystem access (path traversal), outputting findings in SARIF. Run the scan on a provided Flask app, then refactor to parameterize queries and normalize/whitelist file paths, and re-scan to verify zero findings.",,
a47ebd00-c2c1-4f85-bbd9-67d61f80a278,Security & Cryptography,Secure Software Development,Static Code Analysis & Vulnerability Detection,"Install and run Bandit and Semgrep on a deliberately vulnerable Python microservice, and author custom Semgrep rules to detect ECB mode, static IVs, weak hashes, and subprocess calls with shell=True, then refactor the code to remove all findings. Produce before/after SARIF reports and a CI-failing script that exits non‑zero if any critical issues remain.",,
bf691216-c049-485b-86f2-62937c8a822e,Security & Cryptography,Secure Software Development,Static Code Analysis & Vulnerability Detection,"Run Semgrep (community security rules) and Bandit on a mixed Python/Node codebase to detect command injection, unsafe YAML loading, path traversal, and insecure temp-file/cookie settings. Fix the findings with minimal behavioral change, add a pre-commit and CI configuration that fails on reintroduction, and emit a before/after SARIF or JSON report to /app/output/findings.json.",,
